frame,x,dx_home,PheroAAlong,PheroAFront,Carrying,CarryingFood,crop_cells,spoil,heading,Energy,Crowding,AtNest,FoodAdjacent,Stillness,h0,h1,PheroBAlong,PheroBFront,h2,h3,p_move,p_tumble,trail_term,move_presquash,drop_urge,MoistureGrad,SurfaceCurvature
5295,126,0,-0.53794,0.00014,0.6667,1.0000,1,0,5,0.2368,0.3750,0.0000,0.0000,0.1780,-0.73173,0.78848,-0.91922,0.02692,-0.98059,-0.97530,0.22665,0.00000,-3.80053,-1.20602,0.00000,0.09457,0.41667
5296,126,0,-0.53794,0.00014,0.6667,1.0000,1,0,5,0.2368,0.3750,0.0000,0.0000,0.1780,-0.73173,0.78848,-0.91922,0.02692,-0.98059,-0.97530,0.22665,0.00000,-3.80053,-1.20602,0.00000,0.09457,0.41667
5297,126,0,-0.53794,0.00014,0.6667,1.0000,1,0,5,0.2368,0.3750,0.0000,0.0000,0.1780,-0.73173,0.78848,-0.91922,0.02692,-0.98059,-0.97530,0.22665,0.00000,-3.80053,-1.20602,0.00000,0.09457,0.41667
5298,126,0,-0.53794,0.00014,0.6667,1.0000,1,0,5,0.2361,0.3750,0.0000,0.0000,0.1824,-0.73173,0.78848,-0.91922,0.02692,-0.98059,-0.97530,0.22754,0.00000,-3.80053,-1.19739,0.00000,0.09457,0.41667
5299,126,0,-0.53794,0.00014,0.6667,1.0000,1,0,5,0.2361,0.3750,0.0000,0.0000,0.1824,-0.73173,0.78848,-0.91922,0.02692,-0.98059,-0.97530,0.22754,0.00000,-3.80053,-1.19739,0.00000,0.09457,0.41667
5300,126,0,-0.53794,0.00014,0.6667,1.0000,1,0,5,0.2361,0.3750,0.0000,0.0000,0.1824,-0.73173,0.78848,-0.91922,0.02692,-0.98059,-0.97530,0.22754,0.00000,-3.80053,-1.19739,0.00000,0.09457,0.41667
5301,126,0,-0.53794,0.00014,0.6667,1.0000,1,0,5,0.2361,0.3750,0.0000,0.0000,0.1824,-0.73173,0.78848,-0.91922,0.02692,-0.98059,-0.97530,0.22754,0.00000,-3.80053,-1.19739,0.00000,0.09457,0.41667
5302,126,0,-0.53794,0.00014,0.6667,1.0000,1,0,5,0.2361,0.3750,0.0000,0.0000,0.1824,-0.73173,0.78848,-0.91922,0.02692,-0.98059,-0.97530,0.22754,0.00000,-3.80053,-1.19739,0.00000,0.09457,0.41667
5303,126,0,-0.53794,0.00014,0.6667,1.0000,1,0,5,0.2361,0.3750,0.0000,0.0000,0.1824,-0.73173,0.78848,-0.91922,0.02692,-0.98059,-0.97530,0.22754,0.00000,-3.80053,-1.19739,0.00000,0.09457,0.41667
5304,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2355,0.2500,0.0000,0.0000,0.1869,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23020,0.00000,-3.82141,-1.17201,0.00000,0.09457,0.41667
5305,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2355,0.2500,0.0000,0.0000,0.1869,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23020,0.00000,-3.82141,-1.17201,0.00000,0.09457,0.41667
5306,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2355,0.2500,0.0000,0.0000,0.1869,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23020,0.00000,-3.82141,-1.17201,0.00000,0.09457,0.41667
5307,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2355,0.2500,0.0000,0.0000,0.1869,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23020,0.00000,-3.82141,-1.17201,0.00000,0.09457,0.41667
5308,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2355,0.2500,0.0000,0.0000,0.1869,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23020,0.00000,-3.82141,-1.17201,0.00000,0.09457,0.41667
5309,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2355,0.2500,0.0000,0.0000,0.1869,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23020,0.00000,-3.82141,-1.17201,0.00000,0.09457,0.41667
5310,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2348,0.2500,0.0000,0.0000,0.1914,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23114,0.00000,-3.82141,-1.16322,0.00000,0.09457,0.41667
5311,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2348,0.2500,0.0000,0.0000,0.1914,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23114,0.00000,-3.82141,-1.16322,0.00000,0.09457,0.41667
5312,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2348,0.2500,0.0000,0.0000,0.1914,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23114,0.00000,-3.82141,-1.16322,0.00000,0.09457,0.41667
5313,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2348,0.2500,0.0000,0.0000,0.1914,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23114,0.00000,-3.82141,-1.16322,0.00000,0.09457,0.41667
5314,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2348,0.2500,0.0000,0.0000,0.1914,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23114,0.00000,-3.82141,-1.16322,0.00000,0.09457,0.41667
5315,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2348,0.2500,0.0000,0.0000,0.1914,-0.73688,0.79169,-0.91600,0.02690,-0.98058,-0.97531,0.23114,0.00000,-3.82141,-1.16322,0.00000,0.09457,0.41667
5316,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2341,0.2500,0.0000,0.0000,0.1960,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23156,0.00000,-3.82635,-1.15924,0.00000,0.09457,0.41667
5317,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2341,0.2500,0.0000,0.0000,0.1960,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23156,0.00000,-3.82635,-1.15924,0.00000,0.09457,0.41667
5318,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2341,0.2500,0.0000,0.0000,0.1960,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23156,0.00000,-3.82635,-1.15924,0.00000,0.09457,0.41667
5319,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2341,0.2500,0.0000,0.0000,0.1960,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23156,0.00000,-3.82635,-1.15924,0.00000,0.09457,0.41667
5320,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2341,0.2500,0.0000,0.0000,0.1960,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23156,0.00000,-3.82635,-1.15924,0.00000,0.09457,0.41667
5321,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2341,0.2500,0.0000,0.0000,0.1960,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23156,0.00000,-3.82635,-1.15924,0.00000,0.09457,0.41667
5322,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2335,0.2500,0.0000,0.0000,0.2006,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23253,0.00000,-3.82635,-1.15028,0.00000,0.09457,0.41667
5323,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2335,0.2500,0.0000,0.0000,0.2006,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23253,0.00000,-3.82635,-1.15028,0.00000,0.09457,0.41667
5324,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2335,0.2500,0.0000,0.0000,0.2006,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23253,0.00000,-3.82635,-1.15028,0.00000,0.09457,0.41667
5325,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2335,0.2500,0.0000,0.0000,0.2006,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23253,0.00000,-3.82635,-1.15028,0.00000,0.09457,0.41667
5326,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2335,0.2500,0.0000,0.0000,0.2006,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23253,0.00000,-3.82635,-1.15028,0.00000,0.09457,0.41667
5327,126,0,-0.55302,0.00014,0.6667,1.0000,1,0,5,0.2335,0.2500,0.0000,0.0000,0.2006,-0.73809,0.79245,-0.91263,0.02689,-0.98057,-0.97532,0.23253,0.00000,-3.82635,-1.15028,0.00000,0.09457,0.41667
5328,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2328,0.2500,0.0000,0.0000,0.2053,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23405,0.00000,-3.82141,-1.13626,0.00000,0.09456,0.41667
5329,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2328,0.2500,0.0000,0.0000,0.2053,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23405,0.00000,-3.82141,-1.13626,0.00000,0.09456,0.41667
5330,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2328,0.2500,0.0000,0.0000,0.2053,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23405,0.00000,-3.82141,-1.13626,0.00000,0.09456,0.41667
5331,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2328,0.2500,0.0000,0.0000,0.2053,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23405,0.00000,-3.82141,-1.13626,0.00000,0.09456,0.41667
5332,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2328,0.2500,0.0000,0.0000,0.2053,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23405,0.00000,-3.82141,-1.13626,0.00000,0.09456,0.41667
5333,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2328,0.2500,0.0000,0.0000,0.2053,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23405,0.00000,-3.82141,-1.13626,0.00000,0.09456,0.41667
5334,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2321,0.2500,0.0000,0.0000,0.2101,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23506,0.00000,-3.82141,-1.12714,0.00000,0.09456,0.41667
5335,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2321,0.2500,0.0000,0.0000,0.2101,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23506,0.00000,-3.82141,-1.12714,0.00000,0.09456,0.41667
5336,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2321,0.2500,0.0000,0.0000,0.2101,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23506,0.00000,-3.82141,-1.12714,0.00000,0.09456,0.41667
5337,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2321,0.2500,0.0000,0.0000,0.2101,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23506,0.00000,-3.82141,-1.12714,0.00000,0.09456,0.41667
5338,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2321,0.2500,0.0000,0.0000,0.2101,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23506,0.00000,-3.82141,-1.12714,0.00000,0.09456,0.41667
5339,126,0,-0.55008,0.00014,0.6667,1.0000,1,0,5,0.2321,0.2500,0.0000,0.0000,0.2101,-0.73688,0.79169,-0.90917,0.02686,-0.98057,-0.97534,0.23506,0.00000,-3.82141,-1.12714,0.00000,0.09456,0.41667
5340,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2315,0.2500,0.0000,0.0000,0.2149,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23720,0.00000,-3.81120,-1.10793,0.00000,0.09456,0.41667
5341,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2315,0.2500,0.0000,0.0000,0.2149,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23720,0.00000,-3.81120,-1.10793,0.00000,0.09456,0.41667
5342,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2315,0.2500,0.0000,0.0000,0.2149,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23720,0.00000,-3.81120,-1.10793,0.00000,0.09456,0.41667
5343,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2315,0.2500,0.0000,0.0000,0.2149,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23720,0.00000,-3.81120,-1.10793,0.00000,0.09456,0.41667
5344,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2315,0.2500,0.0000,0.0000,0.2149,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23720,0.00000,-3.81120,-1.10793,0.00000,0.09456,0.41667
5345,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2315,0.2500,0.0000,0.0000,0.2149,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23720,0.00000,-3.81120,-1.10793,0.00000,0.09456,0.41667
5346,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2308,0.2500,0.0000,0.0000,0.2197,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23825,0.00000,-3.81120,-1.09865,0.00000,0.09456,0.41667
5347,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2308,0.2500,0.0000,0.0000,0.2197,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23825,0.00000,-3.81120,-1.09865,0.00000,0.09456,0.41667
5348,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2308,0.2500,0.0000,0.0000,0.2197,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23825,0.00000,-3.81120,-1.09865,0.00000,0.09456,0.41667
5349,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2308,0.2500,0.0000,0.0000,0.2197,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23825,0.00000,-3.81120,-1.09865,0.00000,0.09456,0.41667
5350,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2308,0.2500,0.0000,0.0000,0.2197,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23825,0.00000,-3.81120,-1.09865,0.00000,0.09456,0.41667
5351,126,0,-0.54409,0.00014,0.6667,1.0000,1,0,5,0.2308,0.2500,0.0000,0.0000,0.2197,-0.73436,0.79012,-0.92232,0.02683,-0.98060,-0.97529,0.23825,0.00000,-3.81120,-1.09865,0.00000,0.09456,0.41667
5352,126,0,-0.53480,0.00014,0.6667,1.0000,1,0,5,0.2301,0.2500,0.0000,0.0000,0.2246,-0.73037,0.78763,-0.91931,0.02679,-0.98059,-0.97530,0.24119,0.00000,-3.79501,-1.07306,0.00000,0.09456,0.41667
5353,126,0,-0.53480,0.00014,0.6667,1.0000,1,0,5,0.2301,0.2500,0.0000,0.0000,0.2246,-0.73037,0.78763,-0.91931,0.02679,-0.98059,-0.97530,0.24119,0.00000,-3.79501,-1.07306,0.00000,0.09456,0.41667
5354,126,0,-0.53480,0.00014,0.6667,1.0000,1,0,5,0.2301,0.2500,0.0000,0.0000,0.2246,-0.73037,0.78763,-0.91931,0.02679,-0.98059,-0.97530,0.24119,0.00000,-3.79501,-1.07306,0.00000,0.09456,0.41667
5355,126,0,-0.53480,0.00014,0.6667,1.0000,1,0,5,0.2301,0.2500,0.0000,0.0000,0.2246,-0.73037,0.78763,-0.91931,0.02679,-0.98059,-0.97530,0.24119,0.00000,-3.79501,-1.07306,0.00000,0.09456,0.41667
5356,126,0,-0.53480,0.00014,0.6667,1.0000,1,0,5,0.2301,0.2500,0.0000,0.0000,0.2246,-0.73037,0.78763,-0.91931,0.02679,-0.98059,-0.97530,0.24119,0.00000,-3.79501,-1.07306,0.00000,0.09456,0.41667
5357,126,0,-0.53480,0.00014,0.6667,1.0000,1,0,5,0.2301,0.2500,0.0000,0.0000,0.2246,-0.73037,0.78763,-0.91931,0.02679,-0.98059,-0.97530,0.24119,0.00000,-3.79501,-1.07306,0.00000,0.09456,0.41667
5358,126,0,-0.55862,0.00000,0.6667,1.0000,1,0,6,0.2295,0.2500,0.0000,0.0000,0.2296,-0.74038,0.79389,-0.91390,0.02881,-0.98058,-0.97532,0.23762,0.00000,-3.83566,-1.10418,0.00000,0.09456,0.41667
5359,126,0,-0.55862,0.00000,0.6667,1.0000,1,0,6,0.2295,0.2500,0.0000,0.0000,0.2296,-0.74038,0.79389,-0.91390,0.02881,-0.98058,-0.97532,0.23762,0.00000,-3.83566,-1.10418,0.00000,0.09456,0.41667
5360,126,0,-0.55862,0.00000,0.6667,1.0000,1,0,6,0.2295,0.2500,0.0000,0.0000,0.2296,-0.74038,0.79389,-0.91390,0.02881,-0.98058,-0.97532,0.23762,0.00000,-3.83566,-1.10418,0.00000,0.09456,0.41667
5361,126,0,-0.55862,0.00000,0.6667,1.0000,1,0,6,0.2295,0.2500,0.0000,0.0000,0.2296,-0.74038,0.79389,-0.91390,0.02881,-0.98058,-0.97532,0.23762,0.00000,-3.83566,-1.10418,0.00000,0.09456,0.41667
5362,126,0,-0.55862,0.00000,0.6667,1.0000,1,0,6,0.2295,0.2500,0.0000,0.0000,0.2296,-0.74038,0.79389,-0.91390,0.02881,-0.98058,-0.97532,0.23762,0.00000,-3.83566,-1.10418,0.00000,0.09456,0.41667
5363,126,0,-0.55862,0.00000,0.6667,1.0000,1,0,6,0.2295,0.2500,0.0000,0.0000,0.2296,-0.74038,0.79389,-0.91390,0.02881,-0.98058,-0.97532,0.23762,0.00000,-3.83566,-1.10418,0.00000,0.09456,0.41667
5364,126,0,-0.54850,0.00000,0.6667,1.0000,1,0,6,0.2288,0.2500,0.0000,0.0000,0.2346,-0.73622,0.79128,-0.91047,0.02879,-0.98057,-0.97533,0.24065,0.00000,-3.81873,-1.07768,0.00000,0.09456,0.41667
5365,126,0,-0.54850,0.00000,0.6667,1.0000,1,0,6,0.2288,0.2500,0.0000,0.0000,0.2346,-0.73622,0.79128,-0.91047,0.02879,-0.98057,-0.97533,0.24065,0.00000,-3.81873,-1.07768,0.00000,0.09456,0.41667
5366,126,0,-0.54850,0.00000,0.6667,1.0000,1,0,6,0.2288,0.2500,0.0000,0.0000,0.2346,-0.73622,0.79128,-0.91047,0.02879,-0.98057,-0.97533,0.24065,0.00000,-3.81873,-1.07768,0.00000,0.09456,0.41667
5367,126,0,-0.54850,0.00000,0.6667,1.0000,1,0,6,0.2288,0.2500,0.0000,0.0000,0.2346,-0.73622,0.79128,-0.91047,0.02879,-0.98057,-0.97533,0.24065,0.00000,-3.81873,-1.07768,0.00000,0.09456,0.41667
5368,126,0,-0.54850,0.00000,0.6667,1.0000,1,0,6,0.2288,0.2500,0.0000,0.0000,0.2346,-0.73622,0.79128,-0.91047,0.02879,-0.98057,-0.97533,0.24065,0.00000,-3.81873,-1.07768,0.00000,0.09456,0.41667
5369,126,0,-0.54850,0.00000,0.6667,1.0000,1,0,6,0.2288,0.2500,0.0000,0.0000,0.2346,-0.73622,0.79128,-0.91047,0.02879,-0.98057,-0.97533,0.24065,0.00000,-3.81873,-1.07768,0.00000,0.09456,0.41667
5370,126,0,-0.52431,0.00014,0.6667,1.0000,1,0,5,0.2282,0.2500,0.0000,0.0000,0.2397,-0.72571,0.78475,-0.91613,0.02676,-0.98058,-0.97531,0.24684,0.00000,-3.77617,-1.02560,0.00000,0.09456,0.41667
5371,126,0,-0.52431,0.00014,0.6667,1.0000,1,0,5,0.2282,0.2500,0.0000,0.0000,0.2397,-0.72571,0.78475,-0.91613,0.02676,-0.98058,-0.97531,0.24684,0.00000,-3.77617,-1.02560,0.00000,0.09456,0.41667
5372,126,0,-0.52431,0.00014,0.6667,1.0000,1,0,5,0.2282,0.2500,0.0000,0.0000,0.2397,-0.72571,0.78475,-0.91613,0.02676,-0.98058,-0.97531,0.24684,0.00000,-3.77617,-1.02560,0.00000,0.09456,0.41667
5373,126,0,-0.52431,0.00014,0.6667,1.0000,1,0,5,0.2282,0.2500,0.0000,0.0000,0.2397,-0.72571,0.78475,-0.91613,0.02676,-0.98058,-0.97531,0.24684,0.00000,-3.77617,-1.02560,0.00000,0.09456,0.41667
5374,126,0,-0.52431,0.00014,0.6667,1.0000,1,0,5,0.2282,0.2500,0.0000,0.0000,0.2397,-0.72571,0.78475,-0.91613,0.02676,-0.98058,-0.97531,0.24684,0.00000,-3.77617,-1.02560,0.00000,0.09456,0.41667
5375,126,0,-0.52431,0.00014,0.6667,1.0000,1,0,5,0.2282,0.2500,0.0000,0.0000,0.2397,-0.72571,0.78475,-0.91613,0.02676,-0.98058,-0.97531,0.24684,0.00000,-3.77617,-1.02560,0.00000,0.09456,0.41667
5376,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2275,0.2500,0.0000,0.0000,0.2448,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25077,0.00000,-3.75417,-0.99386,0.00000,0.09456,0.41667
5377,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2275,0.2500,0.0000,0.0000,0.2448,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25077,0.00000,-3.75417,-0.99386,0.00000,0.09456,0.41667
5378,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2275,0.2500,0.0000,0.0000,0.2448,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25077,0.00000,-3.75417,-0.99386,0.00000,0.09456,0.41667
5379,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2275,0.2500,0.0000,0.0000,0.2448,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25077,0.00000,-3.75417,-0.99386,0.00000,0.09456,0.41667
5380,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2275,0.2500,0.0000,0.0000,0.2448,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25077,0.00000,-3.75417,-0.99386,0.00000,0.09456,0.41667
5381,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2275,0.2500,0.0000,0.0000,0.2448,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25077,0.00000,-3.75417,-0.99386,0.00000,0.09456,0.41667
5382,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2268,0.2500,0.0000,0.0000,0.2500,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25200,0.00000,-3.75417,-0.98409,0.00000,0.09456,0.41667
5383,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2268,0.2500,0.0000,0.0000,0.2500,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25200,0.00000,-3.75417,-0.98409,0.00000,0.09456,0.41667
5384,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2268,0.2500,0.0000,0.0000,0.2500,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25200,0.00000,-3.75417,-0.98409,0.00000,0.09456,0.41667
5385,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2268,0.2500,0.0000,0.0000,0.2500,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25200,0.00000,-3.75417,-0.98409,0.00000,0.09456,0.41667
5386,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2268,0.2500,0.0000,0.0000,0.2500,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25200,0.00000,-3.75417,-0.98409,0.00000,0.09456,0.41667
5387,126,0,-0.51246,0.00014,0.6667,1.0000,1,0,5,0.2268,0.2500,0.0000,0.0000,0.2500,-0.72026,0.78141,-0.91282,0.02673,-0.98057,-0.97532,0.25200,0.00000,-3.75417,-0.98409,0.00000,0.09456,0.41667
5388,126,0,-0.50091,0.00014,0.6667,1.0000,1,0,5,0.2262,0.2500,0.0000,0.0000,0.2552,-0.71473,0.77805,-0.90932,0.02672,-0.98057,-0.97534,0.25615,0.00000,-3.73195,-0.95197,0.00000,0.09456,0.41667
5389,126,0,-0.50091,0.00014,0.6667,1.0000,1,0,5,0.2262,0.2500,0.0000,0.0000,0.2552,-0.71473,0.77805,-0.90932,0.02672,-0.98057,-0.97534,0.25615,0.00000,-3.73195,-0.95197,0.00000,0.09455,0.41667
5390,126,0,-0.50091,0.00014,0.6667,1.0000,1,0,5,0.2262,0.2500,0.0000,0.0000,0.2552,-0.71473,0.77805,-0.90932,0.02672,-0.98057,-0.97534,0.25615,0.00000,-3.73195,-0.95197,0.00000,0.09455,0.41667
5391,126,0,-0.50091,0.00014,0.6667,1.0000,1,0,5,0.2262,0.2500,0.0000,0.0000,0.2552,-0.71473,0.77805,-0.90932,0.02672,-0.98057,-0.97534,0.25615,0.00000,-3.73195,-0.95197,0.00000,0.09455,0.41667
5392,126,0,-0.50091,0.00014,0.6667,1.0000,1,0,5,0.2262,0.2500,0.0000,0.0000,0.2552,-0.71473,0.77805,-0.90932,0.02672,-0.98057,-0.97534,0.25615,0.00000,-3.73195,-0.95197,0.00000,0.09455,0.41667
5393,126,0,-0.50091,0.00014,0.6667,1.0000,1,0,5,0.2262,0.2500,0.0000,0.0000,0.2552,-0.71473,0.77805,-0.90932,0.02672,-0.98057,-0.97534,0.25615,0.00000,-3.73195,-0.95197,0.00000,0.09455,0.41667
5394,126,0,-0.52593,0.00000,0.6667,1.0000,1,0,2,0.2255,0.2500,0.0000,0.0000,0.2605,-0.72644,0.78520,-0.73113,0.09181,-0.98015,-0.97597,0.25169,0.00000,-3.77912,-0.98659,0.00000,0.09455,0.41667
5395,126,0,-0.52593,0.00000,0.6667,1.0000,1,0,2,0.2255,0.2500,0.0000,0.0000,0.2605,-0.72644,0.78520,-0.73113,0.09181,-0.98015,-0.97597,0.25169,0.00000,-3.77912,-0.98659,0.00000,0.09455,0.41667
5396,126,0,-0.52593,0.00000,0.6667,1.0000,1,0,2,0.2255,0.2500,0.0000,0.0000,0.2605,-0.72644,0.78520,-0.73113,0.09181,-0.98015,-0.97597,0.25169,0.00000,-3.77912,-0.98659,0.00000,0.09455,0.41667
5397,126,0,-0.52593,0.00000,0.6667,1.0000,1,0,2,0.2255,0.2500,0.0000,0.0000,0.2605,-0.72644,0.78520,-0.73113,0.09181,-0.98015,-0.97597,0.25169,0.00000,-3.77912,-0.98659,0.00000,0.09455,0.41667
5398,126,0,-0.52593,0.00000,0.6667,1.0000,1,0,2,0.2255,0.2500,0.0000,0.0000,0.2605,-0.72644,0.78520,-0.73113,0.09181,-0.98015,-0.97597,0.25169,0.00000,-3.77912,-0.98659,0.00000,0.09455,0.41667
5399,126,0,-0.52593,0.00000,0.6667,1.0000,1,0,2,0.2255,0.2500,0.0000,0.0000,0.2605,-0.72644,0.78520,-0.73113,0.09181,-0.98015,-0.97597,0.25169,0.00000,-3.77912,-0.98659,0.00000,0.09455,0.41667
5400,126,0,-0.48785,0.00014,0.6667,1.0000,1,0,5,0.2248,0.2500,0.0000,0.0000,0.2659,-0.70821,0.77412,-0.92250,0.02669,-0.98060,-0.97529,0.26232,0.00000,-3.70582,-0.90609,0.00000,0.09455,0.41667
