frame,x,dx_home,PheroAAlong,PheroAFront,Carrying,CarryingFood,crop_cells,spoil,heading,Energy,Crowding,AtNest,FoodAdjacent,Stillness,h0,h1,PheroBAlong,PheroBFront,h2,h3,p_move,p_tumble,trail_term,move_presquash
1158,72,-1,-0.97762,0.00000,0.0000,0.0000,0,0,1,0.7802,0.0000,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.90643,0.00804,0.97535,0.98056,0.68895,0.00000,-0.01409,0.60746
1159,72,0,-0.97762,0.00000,0.0000,0.0000,0,0,1,0.7802,0.0000,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.90643,0.00804,0.97535,0.98056,0.68895,0.00000,-0.01409,0.60746
1160,72,0,-0.97762,0.00000,0.0000,0.0000,0,0,1,0.7802,0.0000,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.90643,0.00804,0.97535,0.98056,0.68895,0.00000,-0.01409,0.60746
1161,72,0,-0.97762,0.00000,0.0000,0.0000,0,0,1,0.7802,0.0000,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.90643,0.00804,0.97535,0.98056,0.68895,0.00000,-0.01409,0.60746
1162,72,0,-0.97762,0.00000,0.0000,0.0000,0,0,1,0.7802,0.0000,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.90643,0.00804,0.97535,0.98056,0.68895,0.00000,-0.01409,0.60746
1163,72,0,-0.97762,0.00000,0.0000,0.0000,0,0,1,0.7802,0.0000,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.90643,0.00804,0.97535,0.98056,0.68895,0.00000,-0.01409,0.60746
1164,72,0,-0.97353,0.00000,0.0000,0.0000,0,0,1,0.7796,0.0000,0.0000,0.0000,0.0000,-0.98071,-0.97510,-0.90212,0.00810,0.97536,0.98055,0.68921,0.00000,-0.01403,0.60880
1165,72,0,-0.97353,0.00000,0.0000,0.0000,0,0,1,0.7796,0.0000,0.0000,0.0000,0.0000,-0.98071,-0.97510,-0.90212,0.00810,0.97536,0.98055,0.68921,0.00000,-0.01403,0.60880
1166,72,0,-0.97353,0.00000,0.0000,0.0000,0,0,1,0.7796,0.0000,0.0000,0.0000,0.0000,-0.98071,-0.97510,-0.90212,0.00810,0.97536,0.98055,0.68921,0.00000,-0.01403,0.60880
1167,72,0,-0.97353,0.00000,0.0000,0.0000,0,0,1,0.7796,0.0000,0.0000,0.0000,0.0000,-0.98071,-0.97510,-0.90212,0.00810,0.97536,0.98055,0.68921,0.00000,-0.01403,0.60880
1168,72,0,-0.97353,0.00000,0.0000,0.0000,0,0,1,0.7796,0.0000,0.0000,0.0000,0.0000,-0.98071,-0.97510,-0.90212,0.00810,0.97536,0.98055,0.68921,0.00000,-0.01403,0.60880
1169,72,0,-0.97353,0.00000,0.0000,0.0000,0,0,1,0.7796,0.0000,0.0000,0.0000,0.0000,-0.98071,-0.97510,-0.90212,0.00810,0.97536,0.98055,0.68921,0.00000,-0.01403,0.60880
1170,72,0,-0.95253,0.00159,0.0000,0.0000,0,0,3,0.7789,0.0000,0.0000,0.0000,0.0001,-0.98066,-0.97518,-0.93342,0.00478,0.97525,0.98062,0.68943,0.00000,-0.01372,0.60994
1171,72,0,-0.95253,0.00159,0.0000,0.0000,0,0,3,0.7789,0.0000,0.0000,0.0000,0.0001,-0.98066,-0.97518,-0.93342,0.00478,0.97525,0.98062,0.68943,0.00000,-0.01372,0.60994
1172,72,0,-0.95253,0.00159,0.0000,0.0000,0,0,3,0.7789,0.0000,0.0000,0.0000,0.0001,-0.98066,-0.97518,-0.93342,0.00478,0.97525,0.98062,0.68943,0.00000,-0.01372,0.60994
1173,72,0,-0.95253,0.00159,0.0000,0.0000,0,0,3,0.7789,0.0000,0.0000,0.0000,0.0001,-0.98066,-0.97518,-0.93342,0.00478,0.97525,0.98062,0.68943,0.00000,-0.01372,0.60994
1174,72,0,-0.95253,0.00159,0.0000,0.0000,0,0,3,0.7789,0.0000,0.0000,0.0000,0.0001,-0.98066,-0.97518,-0.93342,0.00478,0.97525,0.98062,0.68943,0.00000,-0.01372,0.60994
1175,72,0,-0.95253,0.00159,0.0000,0.0000,0,0,3,0.7789,0.0000,0.0000,0.0000,0.0001,-0.98066,-0.97518,-0.93342,0.00478,0.97525,0.98062,0.68943,0.00000,-0.01372,0.60994
1176,72,0,-0.94394,0.00165,0.0000,0.0000,0,0,3,0.7782,0.0000,0.0000,0.0000,0.0002,-0.98064,-0.97521,-0.93039,0.00481,0.97526,0.98061,0.68973,0.00000,-0.01359,0.61149
1177,72,0,-0.94394,0.00165,0.0000,0.0000,0,0,3,0.7782,0.0000,0.0000,0.0000,0.0002,-0.98064,-0.97521,-0.93039,0.00481,0.97526,0.98061,0.68973,0.00000,-0.01359,0.61149
1178,72,0,-0.94394,0.00165,0.0000,0.0000,0,0,3,0.7782,0.0000,0.0000,0.0000,0.0002,-0.98064,-0.97521,-0.93039,0.00481,0.97526,0.98061,0.68973,0.00000,-0.01359,0.61149
1179,72,0,-0.94394,0.00165,0.0000,0.0000,0,0,3,0.7782,0.0000,0.0000,0.0000,0.0002,-0.98064,-0.97521,-0.93039,0.00481,0.97526,0.98061,0.68973,0.00000,-0.01359,0.61149
1180,72,0,-0.94394,0.00165,0.0000,0.0000,0,0,3,0.7782,0.0000,0.0000,0.0000,0.0002,-0.98064,-0.97521,-0.93039,0.00481,0.97526,0.98061,0.68973,0.00000,-0.01359,0.61149
1181,72,0,-0.94394,0.00165,0.0000,0.0000,0,0,3,0.7782,0.0000,0.0000,0.0000,0.0002,-0.98064,-0.97521,-0.93039,0.00481,0.97526,0.98061,0.68973,0.00000,-0.01359,0.61149
1182,72,0,-0.96920,0.00000,0.0000,0.0000,0,0,1,0.7776,0.0000,0.0000,0.0000,0.0004,-0.98070,-0.97511,-0.89759,0.00816,0.97538,0.98054,0.69003,0.00000,-0.01396,0.61306
1183,72,0,-0.96920,0.00000,0.0000,0.0000,0,0,1,0.7776,0.0000,0.0000,0.0000,0.0004,-0.98070,-0.97511,-0.89759,0.00816,0.97538,0.98054,0.69003,0.00000,-0.01396,0.61306
1184,72,0,-0.96920,0.00000,0.0000,0.0000,0,0,1,0.7776,0.0000,0.0000,0.0000,0.0004,-0.98070,-0.97511,-0.89759,0.00816,0.97538,0.98054,0.69003,0.00000,-0.01396,0.61306
1185,72,0,-0.96920,0.00000,0.0000,0.0000,0,0,1,0.7776,0.0000,0.0000,0.0000,0.0004,-0.98070,-0.97511,-0.89759,0.00816,0.97538,0.98054,0.69003,0.00000,-0.01396,0.61306
1186,72,0,-0.96920,0.00000,0.0000,0.0000,0,0,1,0.7776,0.0000,0.0000,0.0000,0.0004,-0.98070,-0.97511,-0.89759,0.00816,0.97538,0.98054,0.69003,0.00000,-0.01396,0.61306
1187,72,0,-0.96920,0.00000,0.0000,0.0000,0,0,1,0.7776,0.0000,0.0000,0.0000,0.0004,-0.98070,-0.97511,-0.89759,0.00816,0.97538,0.98054,0.69003,0.00000,-0.01396,0.61306
1188,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7769,0.0000,0.0000,0.0000,0.0007,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69035,0.00000,-0.01390,0.61473
1189,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7769,0.0000,0.0000,0.0000,0.0007,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69035,0.00000,-0.01390,0.61473
1190,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7769,0.0000,0.0000,0.0000,0.0007,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69035,0.00000,-0.01390,0.61473
1191,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7769,0.0000,0.0000,0.0000,0.0007,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69035,0.00000,-0.01390,0.61473
1192,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7769,0.0000,0.0000,0.0000,0.0007,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69035,0.00000,-0.01390,0.61473
1193,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7769,0.0000,0.0000,0.0000,0.0007,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69035,0.00000,-0.01390,0.61473
1194,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7762,0.0000,0.0000,0.0000,0.0010,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69066,0.00000,-0.01390,0.61635
1195,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7762,0.0000,0.0000,0.0000,0.0010,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69066,0.00000,-0.01390,0.61635
1196,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7762,0.0000,0.0000,0.0000,0.0010,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69066,0.00000,-0.01390,0.61635
1197,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7762,0.0000,0.0000,0.0000,0.0010,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69066,0.00000,-0.01390,0.61635
1198,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7762,0.0000,0.0000,0.0000,0.0010,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69066,0.00000,-0.01390,0.61635
1199,72,0,-0.96473,0.00000,0.0000,0.0000,0,0,1,0.7762,0.0000,0.0000,0.0000,0.0010,-0.98069,-0.97513,-0.89287,0.00822,0.97540,0.98053,0.69066,0.00000,-0.01390,0.61635
1200,72,0,-0.01826,0.09073,0.0000,0.0000,0,0,4,0.7755,0.0000,0.0000,0.0000,0.0013,-0.97831,-0.97821,-0.14157,0.15816,0.97785,0.97866,0.69559,0.00000,-0.00026,0.64252
1201,72,0,-0.01826,0.09073,0.0000,0.0000,0,0,4,0.7755,0.0000,0.0000,0.0000,0.0013,-0.97831,-0.97821,-0.14157,0.15816,0.97785,0.97866,0.69559,0.00000,-0.00026,0.64252
1202,72,0,-0.01826,0.09073,0.0000,0.0000,0,0,4,0.7755,0.0000,0.0000,0.0000,0.0013,-0.97831,-0.97821,-0.14157,0.15816,0.97785,0.97866,0.69559,0.00000,-0.00026,0.64252
1203,72,0,-0.01826,0.09073,0.0000,0.0000,0,0,4,0.7755,0.0000,0.0000,0.0000,0.0013,-0.97831,-0.97821,-0.14157,0.15816,0.97785,0.97866,0.69559,0.00000,-0.00026,0.64252
1204,72,0,-0.01826,0.09073,0.0000,0.0000,0,0,4,0.7755,0.0000,0.0000,0.0000,0.0013,-0.97831,-0.97821,-0.14157,0.15816,0.97785,0.97866,0.69559,0.00000,-0.00026,0.64252
1205,72,0,-0.01826,0.09073,0.0000,0.0000,0,0,4,0.7755,0.0000,0.0000,0.0000,0.0013,-0.97831,-0.97821,-0.14157,0.15816,0.97785,0.97866,0.69559,0.00000,-0.00026,0.64252
1206,72,0,-0.15131,0.12450,0.0000,0.0000,0,0,4,0.7736,0.0000,0.0000,0.0000,0.0000,-0.97868,-0.97782,-0.14168,0.16625,0.97785,0.97866,0.69551,0.00000,-0.00215,0.64208
1207,72,0,-0.15131,0.12450,0.0000,0.0000,0,0,4,0.7736,0.0000,0.0000,0.0000,0.0000,-0.97868,-0.97782,-0.14168,0.16625,0.97785,0.97866,0.69551,0.00000,-0.00215,0.64208
1208,72,0,-0.15131,0.12450,0.0000,0.0000,0,0,4,0.7736,0.0000,0.0000,0.0000,0.0000,-0.97868,-0.97782,-0.14168,0.16625,0.97785,0.97866,0.69551,0.00000,-0.00215,0.64208
1209,72,0,-0.15131,0.12450,0.0000,0.0000,0,0,4,0.7736,0.0000,0.0000,0.0000,0.0000,-0.97868,-0.97782,-0.14168,0.16625,0.97785,0.97866,0.69551,0.00000,-0.00215,0.64208
1210,72,0,-0.15131,0.12450,0.0000,0.0000,0,0,4,0.7736,0.0000,0.0000,0.0000,0.0000,-0.97868,-0.97782,-0.14168,0.16625,0.97785,0.97866,0.69551,0.00000,-0.00215,0.64208
1211,72,0,-0.15131,0.12450,0.0000,0.0000,0,0,4,0.7736,0.0000,0.0000,0.0000,0.0000,-0.97868,-0.97782,-0.14168,0.16625,0.97785,0.97866,0.69551,0.00000,-0.00215,0.64208
1212,72,0,-0.08293,0.12097,0.0000,0.0000,0,0,4,0.7729,0.0000,0.0000,0.0000,0.0000,-0.97849,-0.97802,-0.14162,0.15995,0.97785,0.97866,0.69591,0.00000,-0.00118,0.64427
1213,72,0,-0.08293,0.12097,0.0000,0.0000,0,0,4,0.7729,0.0000,0.0000,0.0000,0.0000,-0.97849,-0.97802,-0.14162,0.15995,0.97785,0.97866,0.69591,0.00000,-0.00118,0.64427
1214,72,0,-0.08293,0.12097,0.0000,0.0000,0,0,4,0.7729,0.0000,0.0000,0.0000,0.0000,-0.97849,-0.97802,-0.14162,0.15995,0.97785,0.97866,0.69591,0.00000,-0.00118,0.64427
1215,72,0,-0.08293,0.12097,0.0000,0.0000,0,0,4,0.7729,0.0000,0.0000,0.0000,0.0000,-0.97849,-0.97802,-0.14162,0.15995,0.97785,0.97866,0.69591,0.00000,-0.00118,0.64427
1216,72,0,-0.08293,0.12097,0.0000,0.0000,0,0,4,0.7729,0.0000,0.0000,0.0000,0.0000,-0.97849,-0.97802,-0.14162,0.15995,0.97785,0.97866,0.69591,0.00000,-0.00118,0.64427
1217,72,0,-0.08293,0.12097,0.0000,0.0000,0,0,4,0.7729,0.0000,0.0000,0.0000,0.0000,-0.97849,-0.97802,-0.14162,0.15995,0.97785,0.97866,0.69591,0.00000,-0.00118,0.64427
1218,71,1,-0.25397,0.12140,0.0000,0.0000,0,0,4,0.7709,0.0000,0.0000,0.0000,0.0000,-0.97896,-0.97752,-0.14859,0.15105,0.97783,0.97867,0.69608,0.00000,-0.00360,0.64514
1219,71,0,-0.25397,0.12140,0.0000,0.0000,0,0,4,0.7709,0.0000,0.0000,0.0000,0.0000,-0.97896,-0.97752,-0.14859,0.15105,0.97783,0.97867,0.69608,0.00000,-0.00360,0.64514
1220,71,0,-0.25397,0.12140,0.0000,0.0000,0,0,4,0.7709,0.0000,0.0000,0.0000,0.0000,-0.97896,-0.97752,-0.14859,0.15105,0.97783,0.97867,0.69608,0.00000,-0.00360,0.64514
1221,71,0,-0.25397,0.12140,0.0000,0.0000,0,0,4,0.7709,0.0000,0.0000,0.0000,0.0000,-0.97896,-0.97752,-0.14859,0.15105,0.97783,0.97867,0.69608,0.00000,-0.00360,0.64514
1222,71,0,-0.25397,0.12140,0.0000,0.0000,0,0,4,0.7709,0.0000,0.0000,0.0000,0.0000,-0.97896,-0.97752,-0.14859,0.15105,0.97783,0.97867,0.69608,0.00000,-0.00360,0.64514
1223,71,0,-0.25397,0.12140,0.0000,0.0000,0,0,4,0.7709,0.0000,0.0000,0.0000,0.0000,-0.97896,-0.97752,-0.14859,0.15105,0.97783,0.97867,0.69608,0.00000,-0.00360,0.64514
1224,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7703,0.0000,0.0000,0.0000,0.0000,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69278,0.00000,-0.01216,0.62750
1225,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7703,0.0000,0.0000,0.0000,0.0000,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69278,0.00000,-0.01216,0.62750
1226,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7703,0.0000,0.0000,0.0000,0.0000,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69278,0.00000,-0.01216,0.62750
1227,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7703,0.0000,0.0000,0.0000,0.0000,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69278,0.00000,-0.01216,0.62750
1228,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7703,0.0000,0.0000,0.0000,0.0000,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69278,0.00000,-0.01216,0.62750
1229,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7703,0.0000,0.0000,0.0000,0.0000,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69278,0.00000,-0.01216,0.62750
1230,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7696,0.0000,0.0000,0.0000,0.0001,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69303,0.00000,-0.01216,0.62880
1231,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7696,0.0000,0.0000,0.0000,0.0001,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69303,0.00000,-0.01216,0.62880
1232,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7696,0.0000,0.0000,0.0000,0.0001,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69303,0.00000,-0.01216,0.62880
1233,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7696,0.0000,0.0000,0.0000,0.0001,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69303,0.00000,-0.01216,0.62880
1234,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7696,0.0000,0.0000,0.0000,0.0001,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69303,0.00000,-0.01216,0.62880
1235,71,0,-0.84748,0.01268,0.0000,0.0000,0,0,6,0.7696,0.0000,0.0000,0.0000,0.0001,-0.98042,-0.97556,-0.86354,0.01259,0.97550,0.98046,0.69303,0.00000,-0.01216,0.62880
1236,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7689,0.0000,0.0000,0.0000,0.0002,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69458,0.00000,-0.00485,0.63711
1237,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7689,0.0000,0.0000,0.0000,0.0002,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69458,0.00000,-0.00485,0.63711
1238,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7689,0.0000,0.0000,0.0000,0.0002,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69458,0.00000,-0.00485,0.63711
1239,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7689,0.0000,0.0000,0.0000,0.0002,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69458,0.00000,-0.00485,0.63711
1240,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7689,0.0000,0.0000,0.0000,0.0002,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69458,0.00000,-0.00485,0.63711
1241,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7689,0.0000,0.0000,0.0000,0.0002,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69458,0.00000,-0.00485,0.63711
1242,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7683,0.0000,0.0000,0.0000,0.0004,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69486,0.00000,-0.00485,0.63857
1243,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7683,0.0000,0.0000,0.0000,0.0004,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69486,0.00000,-0.00485,0.63857
1244,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7683,0.0000,0.0000,0.0000,0.0004,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69486,0.00000,-0.00485,0.63857
1245,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7683,0.0000,0.0000,0.0000,0.0004,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69486,0.00000,-0.00485,0.63857
1246,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7683,0.0000,0.0000,0.0000,0.0004,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69486,0.00000,-0.00485,0.63857
1247,71,0,-0.34149,0.07359,0.0000,0.0000,0,0,5,0.7683,0.0000,0.0000,0.0000,0.0004,-0.97919,-0.97725,-0.88877,0.00929,0.97541,0.98052,0.69486,0.00000,-0.00485,0.63857
1248,71,0,-0.51003,0.04669,0.0000,0.0000,0,0,5,0.7663,0.0000,0.0000,0.0000,0.0000,-0.97962,-0.97671,-0.92582,0.00472,0.97528,0.98060,0.69482,0.00000,-0.00726,0.63840
1249,71,0,-0.51003,0.04669,0.0000,0.0000,0,0,5,0.7663,0.0000,0.0000,0.0000,0.0000,-0.97962,-0.97671,-0.92582,0.00472,0.97528,0.98060,0.69482,0.00000,-0.00726,0.63840
1250,71,0,-0.51003,0.04669,0.0000,0.0000,0,0,5,0.7663,0.0000,0.0000,0.0000,0.0000,-0.97962,-0.97671,-0.92582,0.00472,0.97528,0.98060,0.69482,0.00000,-0.00726,0.63840
1251,71,0,-0.51003,0.04669,0.0000,0.0000,0,0,5,0.7663,0.0000,0.0000,0.0000,0.0000,-0.97962,-0.97671,-0.92582,0.00472,0.97528,0.98060,0.69482,0.00000,-0.00726,0.63840
1252,71,0,-0.51003,0.04669,0.0000,0.0000,0,0,5,0.7663,0.0000,0.0000,0.0000,0.0000,-0.97962,-0.97671,-0.92582,0.00472,0.97528,0.98060,0.69482,0.00000,-0.00726,0.63840
1253,71,0,-0.51003,0.04669,0.0000,0.0000,0,0,5,0.7663,0.0000,0.0000,0.0000,0.0000,-0.97962,-0.97671,-0.92582,0.00472,0.97528,0.98060,0.69482,0.00000,-0.00726,0.63840
1254,71,0,-0.93003,0.00345,0.0000,0.0000,0,0,6,0.7643,0.9524,1.0000,0.0000,0.0000,-0.98061,-0.97526,-0.92901,0.00317,0.97526,0.98061,0.62962,0.00000,-0.01338,0.34995
1255,71,0,-0.93003,0.00345,0.0000,0.0000,0,0,6,0.7643,0.9524,1.0000,0.0000,0.0000,-0.98061,-0.97526,-0.92901,0.00317,0.97526,0.98061,0.62962,0.00000,-0.01338,0.34995
1256,71,0,-0.93003,0.00345,0.0000,0.0000,0,0,6,0.7643,0.9524,1.0000,0.0000,0.0000,-0.98061,-0.97526,-0.92901,0.00317,0.97526,0.98061,0.62962,0.00000,-0.01338,0.34995
1257,71,0,-0.93003,0.00345,0.0000,0.0000,0,0,6,0.7643,0.9524,1.0000,0.0000,0.0000,-0.98061,-0.97526,-0.92901,0.00317,0.97526,0.98061,0.62962,0.00000,-0.01338,0.34995
1258,71,0,-0.93003,0.00345,0.0000,0.0000,0,0,6,0.7643,0.9524,1.0000,0.0000,0.0000,-0.98061,-0.97526,-0.92901,0.00317,0.97526,0.98061,0.62962,0.00000,-0.01338,0.34995
1259,71,0,-0.93003,0.00345,0.0000,0.0000,0,0,6,0.7643,0.9524,1.0000,0.0000,0.0000,-0.98061,-0.97526,-0.92901,0.00317,0.97526,0.98061,0.62962,0.00000,-0.01338,0.34995
1260,71,0,-0.69422,0.02116,0.0000,0.0000,0,0,3,0.7637,0.9524,1.0000,0.0000,0.0000,-0.98007,-0.97610,-0.64928,0.03401,0.97625,0.97996,0.63201,0.00000,-0.00992,0.35872
1261,71,0,-0.69422,0.02116,0.0000,0.0000,0,0,3,0.7637,0.9524,1.0000,0.0000,0.0000,-0.98007,-0.97610,-0.64928,0.03401,0.97625,0.97996,0.63201,0.00000,-0.00992,0.35872
1262,71,0,-0.69422,0.02116,0.0000,0.0000,0,0,3,0.7637,0.9524,1.0000,0.0000,0.0000,-0.98007,-0.97610,-0.64928,0.03401,0.97625,0.97996,0.63201,0.00000,-0.00992,0.35872
1263,71,0,-0.69422,0.02116,0.0000,0.0000,0,0,3,0.7637,0.9524,1.0000,0.0000,0.0000,-0.98007,-0.97610,-0.64928,0.03401,0.97625,0.97996,0.63201,0.00000,-0.00992,0.35872
1264,71,0,-0.69422,0.02116,0.0000,0.0000,0,0,3,0.7637,0.9524,1.0000,0.0000,0.0000,-0.98007,-0.97610,-0.64928,0.03401,0.97625,0.97996,0.63201,0.00000,-0.00992,0.35872
1265,71,0,-0.69422,0.02116,0.0000,0.0000,0,0,3,0.7637,0.9524,1.0000,0.0000,0.0000,-0.98007,-0.97610,-0.64928,0.03401,0.97625,0.97996,0.63201,0.00000,-0.00992,0.35872
1266,71,0,-0.79263,0.01286,0.0000,0.0000,0,0,0,0.7630,0.9524,1.0000,0.0000,0.0001,-0.98030,-0.97575,0.11445,0.21089,0.97858,0.97793,0.63490,0.00000,-0.01136,0.36947
1267,71,0,-0.79263,0.01286,0.0000,0.0000,0,0,0,0.7630,0.9524,1.0000,0.0000,0.0001,-0.98030,-0.97575,0.11445,0.21089,0.97858,0.97793,0.63490,0.00000,-0.01136,0.36947
1268,71,0,-0.79263,0.01286,0.0000,0.0000,0,0,0,0.7630,0.9524,1.0000,0.0000,0.0001,-0.98030,-0.97575,0.11445,0.21089,0.97858,0.97793,0.63490,0.00000,-0.01136,0.36947
1269,71,0,-0.79263,0.01286,0.0000,0.0000,0,0,0,0.7630,0.9524,1.0000,0.0000,0.0001,-0.98030,-0.97575,0.11445,0.21089,0.97858,0.97793,0.63490,0.00000,-0.01136,0.36947
1270,71,0,-0.79263,0.01286,0.0000,0.0000,0,0,0,0.7630,0.9524,1.0000,0.0000,0.0001,-0.98030,-0.97575,0.11445,0.21089,0.97858,0.97793,0.63490,0.00000,-0.01136,0.36947
1271,71,0,-0.79263,0.01286,0.0000,0.0000,0,0,0,0.7630,0.9524,1.0000,0.0000,0.0001,-0.98030,-0.97575,0.11445,0.21089,0.97858,0.97793,0.63490,0.00000,-0.01136,0.36947
1272,71,0,-0.77141,0.01253,0.0000,0.0000,0,0,0,0.7623,0.9524,1.0000,0.0000,0.0002,-0.98025,-0.97583,0.11437,0.19995,0.97858,0.97793,0.63534,0.00000,-0.01105,0.37116
1273,71,0,-0.77141,0.01253,0.0000,0.0000,0,0,0,0.7623,0.9524,1.0000,0.0000,0.0002,-0.98025,-0.97583,0.11437,0.19995,0.97858,0.97793,0.63534,0.00000,-0.01105,0.37116
1274,71,0,-0.77141,0.01253,0.0000,0.0000,0,0,0,0.7623,0.9524,1.0000,0.0000,0.0002,-0.98025,-0.97583,0.11437,0.19995,0.97858,0.97793,0.63534,0.00000,-0.01105,0.37116
1275,71,0,-0.77141,0.01253,0.0000,0.0000,0,0,0,0.7623,0.9524,1.0000,0.0000,0.0002,-0.98025,-0.97583,0.11437,0.19995,0.97858,0.97793,0.63534,0.00000,-0.01105,0.37116
1276,71,0,-0.77141,0.01253,0.0000,0.0000,0,0,0,0.7623,0.9524,1.0000,0.0000,0.0002,-0.98025,-0.97583,0.11437,0.19995,0.97858,0.97793,0.63534,0.00000,-0.01105,0.37116
1277,71,0,-0.77141,0.01253,0.0000,0.0000,0,0,0,0.7623,0.9524,1.0000,0.0000,0.0002,-0.98025,-0.97583,0.11437,0.19995,0.97858,0.97793,0.63534,0.00000,-0.01105,0.37116
1278,71,0,-0.77141,0.01253,0.0000,0.0000,0,0,0,0.7617,0.9524,1.0000,0.0000,0.0004,-0.98025,-0.97583,0.11437,0.19995,0.97858,0.97793,0.63573,0.00000,-0.01105,0.37262
1279,71,0,-0.77141,0.01253,0.0000,0.0000,0,0,0,0.7617,0.9524,1.0000,0.0000,0.0004,-0.98025,-0.97583,0.11437,0.19995,0.97858,0.97793,0.63573,0.00000,-0.01105,0.37262
