frame,x,dx_home,PheroAAlong,PheroAFront,Carrying,CarryingFood,crop_cells,spoil,heading,Energy,Crowding,AtNest,FoodAdjacent,Stillness,h0,h1,PheroBAlong,PheroBFront,h2,h3,p_move,p_tumble,trail_term,move_presquash
425,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.8453,0.3750,0.0000,0.0000,0.1218,-0.97826,-0.97826,-0.88675,0.01483,-0.82819,0.85338,0.11364,0.00000,0.00000,-3.40005
426,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8446,0.3750,0.0000,0.0000,0.1254,-0.97826,-0.97826,-0.86952,0.01756,-0.82509,0.85113,0.11418,0.00000,0.00000,-3.37914
427,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8446,0.3750,0.0000,0.0000,0.1254,-0.97826,-0.97826,-0.86952,0.01756,-0.82509,0.85113,0.11418,0.00000,0.00000,-3.37914
428,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8446,0.3750,0.0000,0.0000,0.1254,-0.97826,-0.97826,-0.86952,0.01756,-0.82509,0.85113,0.11418,0.00000,0.00000,-3.37914
429,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8446,0.3750,0.0000,0.0000,0.1254,-0.97826,-0.97826,-0.86952,0.01756,-0.82509,0.85113,0.11418,0.00000,0.00000,-3.37914
430,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8446,0.3750,0.0000,0.0000,0.1254,-0.97826,-0.97826,-0.86952,0.01756,-0.82509,0.85113,0.11418,0.00000,0.00000,-3.37914
431,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8446,0.3750,0.0000,0.0000,0.1254,-0.97826,-0.97826,-0.86952,0.01756,-0.82509,0.85113,0.11418,0.00000,0.00000,-3.37914
432,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.8440,0.3750,0.0000,0.0000,0.1292,-0.97826,-0.97826,-0.87870,0.01537,-0.82676,0.85234,0.11419,0.00000,0.00000,-3.37876
433,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.8440,0.3750,0.0000,0.0000,0.1292,-0.97826,-0.97826,-0.87870,0.01537,-0.82676,0.85234,0.11419,0.00000,0.00000,-3.37876
434,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.8440,0.3750,0.0000,0.0000,0.1292,-0.97826,-0.97826,-0.87870,0.01537,-0.82676,0.85234,0.11419,0.00000,0.00000,-3.37876
435,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.8440,0.3750,0.0000,0.0000,0.1292,-0.97826,-0.97826,-0.87870,0.01537,-0.82676,0.85234,0.11419,0.00000,0.00000,-3.37876
436,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.8440,0.3750,0.0000,0.0000,0.1292,-0.97826,-0.97826,-0.87870,0.01537,-0.82676,0.85234,0.11419,0.00000,0.00000,-3.37876
437,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.8440,0.3750,0.0000,0.0000,0.1292,-0.97826,-0.97826,-0.87870,0.01537,-0.82676,0.85234,0.11419,0.00000,0.00000,-3.37876
438,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8433,0.3750,0.0000,0.0000,0.1329,-0.97826,-0.97826,-0.86021,0.01820,-0.82336,0.84988,0.11477,0.00000,0.00000,-3.35646
439,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8433,0.3750,0.0000,0.0000,0.1329,-0.97826,-0.97826,-0.86021,0.01820,-0.82336,0.84988,0.11477,0.00000,0.00000,-3.35646
440,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8433,0.3750,0.0000,0.0000,0.1329,-0.97826,-0.97826,-0.86021,0.01820,-0.82336,0.84988,0.11477,0.00000,0.00000,-3.35646
441,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8433,0.3750,0.0000,0.0000,0.1329,-0.97826,-0.97826,-0.86021,0.01820,-0.82336,0.84988,0.11477,0.00000,0.00000,-3.35646
442,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8433,0.3750,0.0000,0.0000,0.1329,-0.97826,-0.97826,-0.86021,0.01820,-0.82336,0.84988,0.11477,0.00000,0.00000,-3.35646
443,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8433,0.3750,0.0000,0.0000,0.1329,-0.97826,-0.97826,-0.86021,0.01820,-0.82336,0.84988,0.11477,0.00000,0.00000,-3.35646
444,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8426,0.3750,0.0000,0.0000,0.1367,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11302,0.00000,0.00000,-3.42417
445,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8426,0.3750,0.0000,0.0000,0.1367,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11302,0.00000,0.00000,-3.42417
446,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8426,0.3750,0.0000,0.0000,0.1367,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11302,0.00000,0.00000,-3.42417
447,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8426,0.3750,0.0000,0.0000,0.1367,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11302,0.00000,0.00000,-3.42417
448,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8426,0.3750,0.0000,0.0000,0.1367,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11302,0.00000,0.00000,-3.42417
449,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8426,0.3750,0.0000,0.0000,0.1367,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11302,0.00000,0.00000,-3.42417
450,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8420,0.3750,0.0000,0.0000,0.1406,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11322,0.00000,0.00000,-3.41634
451,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8420,0.3750,0.0000,0.0000,0.1406,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11322,0.00000,0.00000,-3.41634
452,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8420,0.3750,0.0000,0.0000,0.1406,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11322,0.00000,0.00000,-3.41634
453,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8420,0.3750,0.0000,0.0000,0.1406,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11322,0.00000,0.00000,-3.41634
454,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8420,0.3750,0.0000,0.0000,0.1406,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11322,0.00000,0.00000,-3.41634
455,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8420,0.3750,0.0000,0.0000,0.1406,-0.97826,-0.97826,-0.96341,0.00284,-0.84078,0.86265,0.11322,0.00000,0.00000,-3.41634
456,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8413,0.3750,0.0000,0.0000,0.1446,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11347,0.00000,0.00000,-3.40644
457,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8413,0.3750,0.0000,0.0000,0.1446,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11347,0.00000,0.00000,-3.40644
458,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8413,0.3750,0.0000,0.0000,0.1446,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11347,0.00000,0.00000,-3.40644
459,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8413,0.3750,0.0000,0.0000,0.1446,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11347,0.00000,0.00000,-3.40644
460,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8413,0.3750,0.0000,0.0000,0.1446,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11347,0.00000,0.00000,-3.40644
461,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8413,0.3750,0.0000,0.0000,0.1446,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11347,0.00000,0.00000,-3.40644
462,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8406,0.3750,0.0000,0.0000,0.1485,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11368,0.00000,0.00000,-3.39845
463,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8406,0.3750,0.0000,0.0000,0.1485,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11368,0.00000,0.00000,-3.39845
464,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8406,0.3750,0.0000,0.0000,0.1485,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11368,0.00000,0.00000,-3.39845
465,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8406,0.3750,0.0000,0.0000,0.1485,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11368,0.00000,0.00000,-3.39845
466,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8406,0.3750,0.0000,0.0000,0.1485,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11368,0.00000,0.00000,-3.39845
467,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.8406,0.3750,0.0000,0.0000,0.1485,-0.97826,-0.97826,-0.96041,0.00302,-0.84032,0.86231,0.11368,0.00000,0.00000,-3.39845
468,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8400,0.3750,0.0000,0.0000,0.1526,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11382,0.00000,0.00000,-3.39305
469,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8400,0.3750,0.0000,0.0000,0.1526,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11382,0.00000,0.00000,-3.39305
470,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8400,0.3750,0.0000,0.0000,0.1526,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11382,0.00000,0.00000,-3.39305
471,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8400,0.3750,0.0000,0.0000,0.1526,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11382,0.00000,0.00000,-3.39305
472,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8400,0.3750,0.0000,0.0000,0.1526,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11382,0.00000,0.00000,-3.39305
473,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8400,0.3750,0.0000,0.0000,0.1526,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11382,0.00000,0.00000,-3.39305
474,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8393,0.3750,0.0000,0.0000,0.1567,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11403,0.00000,0.00000,-3.38489
475,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8393,0.3750,0.0000,0.0000,0.1567,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11403,0.00000,0.00000,-3.38489
476,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8393,0.3750,0.0000,0.0000,0.1567,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11403,0.00000,0.00000,-3.38489
477,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8393,0.3750,0.0000,0.0000,0.1567,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11403,0.00000,0.00000,-3.38489
478,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8393,0.3750,0.0000,0.0000,0.1567,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11403,0.00000,0.00000,-3.38489
479,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8393,0.3750,0.0000,0.0000,0.1567,-0.97826,-0.97826,-0.96443,0.00232,-0.84093,0.86276,0.11403,0.00000,0.00000,-3.38489
480,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8386,0.3750,0.0000,0.0000,0.1608,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11420,0.00000,0.00000,-3.37841
481,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8386,0.3750,0.0000,0.0000,0.1608,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11420,0.00000,0.00000,-3.37841
482,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8386,0.3750,0.0000,0.0000,0.1608,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11420,0.00000,0.00000,-3.37841
483,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8386,0.3750,0.0000,0.0000,0.1608,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11420,0.00000,0.00000,-3.37841
484,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8386,0.3750,0.0000,0.0000,0.1608,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11420,0.00000,0.00000,-3.37841
485,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8386,0.3750,0.0000,0.0000,0.1608,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11420,0.00000,0.00000,-3.37841
486,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8379,0.3750,0.0000,0.0000,0.1650,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11441,0.00000,0.00000,-3.37009
487,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8379,0.3750,0.0000,0.0000,0.1650,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11441,0.00000,0.00000,-3.37009
488,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8379,0.3750,0.0000,0.0000,0.1650,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11441,0.00000,0.00000,-3.37009
489,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8379,0.3750,0.0000,0.0000,0.1650,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11441,0.00000,0.00000,-3.37009
490,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8379,0.3750,0.0000,0.0000,0.1650,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11441,0.00000,0.00000,-3.37009
491,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8379,0.3750,0.0000,0.0000,0.1650,-0.97826,-0.97826,-0.96708,0.00293,-0.84133,0.86306,0.11441,0.00000,0.00000,-3.37009
492,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8373,0.3750,0.0000,0.0000,0.1693,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11468,0.00000,0.00000,-3.36002
493,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8373,0.3750,0.0000,0.0000,0.1693,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11468,0.00000,0.00000,-3.36002
494,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8373,0.3750,0.0000,0.0000,0.1693,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11468,0.00000,0.00000,-3.36002
495,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8373,0.3750,0.0000,0.0000,0.1693,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11468,0.00000,0.00000,-3.36002
496,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8373,0.3750,0.0000,0.0000,0.1693,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11468,0.00000,0.00000,-3.36002
497,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8373,0.3750,0.0000,0.0000,0.1693,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11468,0.00000,0.00000,-3.36002
498,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8366,0.3750,0.0000,0.0000,0.1736,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11490,0.00000,0.00000,-3.35154
499,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8366,0.3750,0.0000,0.0000,0.1736,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11490,0.00000,0.00000,-3.35154
500,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8366,0.3750,0.0000,0.0000,0.1736,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11490,0.00000,0.00000,-3.35154
501,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8366,0.3750,0.0000,0.0000,0.1736,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11490,0.00000,0.00000,-3.35154
502,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8366,0.3750,0.0000,0.0000,0.1736,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11490,0.00000,0.00000,-3.35154
503,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8366,0.3750,0.0000,0.0000,0.1736,-0.97826,-0.97826,-0.96455,0.00310,-0.84095,0.86278,0.11490,0.00000,0.00000,-3.35154
504,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8359,0.3750,0.0000,0.0000,0.1780,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11518,0.00000,0.00000,-3.34119
505,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8359,0.3750,0.0000,0.0000,0.1780,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11518,0.00000,0.00000,-3.34119
506,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8359,0.3750,0.0000,0.0000,0.1780,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11518,0.00000,0.00000,-3.34119
507,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8359,0.3750,0.0000,0.0000,0.1780,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11518,0.00000,0.00000,-3.34119
508,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8359,0.3750,0.0000,0.0000,0.1780,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11518,0.00000,0.00000,-3.34119
509,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8359,0.3750,0.0000,0.0000,0.1780,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11518,0.00000,0.00000,-3.34119
510,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8353,0.3750,0.0000,0.0000,0.1824,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11541,0.00000,0.00000,-3.33255
511,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8353,0.3750,0.0000,0.0000,0.1824,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11541,0.00000,0.00000,-3.33255
512,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8353,0.3750,0.0000,0.0000,0.1824,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11541,0.00000,0.00000,-3.33255
513,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8353,0.3750,0.0000,0.0000,0.1824,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11541,0.00000,0.00000,-3.33255
514,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8353,0.3750,0.0000,0.0000,0.1824,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11541,0.00000,0.00000,-3.33255
515,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8353,0.3750,0.0000,0.0000,0.1824,-0.97826,-0.97826,-0.96185,0.00327,-0.84054,0.86247,0.11541,0.00000,0.00000,-3.33255
516,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8346,0.3750,0.0000,0.0000,0.1869,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11569,0.00000,0.00000,-3.32190
517,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8346,0.3750,0.0000,0.0000,0.1869,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11569,0.00000,0.00000,-3.32190
518,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8346,0.3750,0.0000,0.0000,0.1869,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11569,0.00000,0.00000,-3.32190
519,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8346,0.3750,0.0000,0.0000,0.1869,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11569,0.00000,0.00000,-3.32190
520,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8346,0.3750,0.0000,0.0000,0.1869,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11569,0.00000,0.00000,-3.32190
521,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8346,0.3750,0.0000,0.0000,0.1869,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11569,0.00000,0.00000,-3.32190
522,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8339,0.3750,0.0000,0.0000,0.1914,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11593,0.00000,0.00000,-3.31310
523,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8339,0.3750,0.0000,0.0000,0.1914,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11593,0.00000,0.00000,-3.31310
524,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8339,0.3750,0.0000,0.0000,0.1914,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11593,0.00000,0.00000,-3.31310
525,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8339,0.3750,0.0000,0.0000,0.1914,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11593,0.00000,0.00000,-3.31310
526,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8339,0.3750,0.0000,0.0000,0.1914,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11593,0.00000,0.00000,-3.31310
527,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8339,0.3750,0.0000,0.0000,0.1914,-0.97826,-0.97826,-0.95897,0.00343,-0.84010,0.86214,0.11593,0.00000,0.00000,-3.31310
528,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8333,0.3750,0.0000,0.0000,0.1960,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11614,0.00000,0.00000,-3.30519
529,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8333,0.3750,0.0000,0.0000,0.1960,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11614,0.00000,0.00000,-3.30519
530,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8333,0.3750,0.0000,0.0000,0.1960,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11614,0.00000,0.00000,-3.30519
531,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8333,0.3750,0.0000,0.0000,0.1960,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11614,0.00000,0.00000,-3.30519
532,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8333,0.3750,0.0000,0.0000,0.1960,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11614,0.00000,0.00000,-3.30519
533,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8333,0.3750,0.0000,0.0000,0.1960,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11614,0.00000,0.00000,-3.30519
534,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8326,0.3750,0.0000,0.0000,0.2006,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11638,0.00000,0.00000,-3.29622
535,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8326,0.3750,0.0000,0.0000,0.2006,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11638,0.00000,0.00000,-3.29622
536,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8326,0.3750,0.0000,0.0000,0.2006,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11638,0.00000,0.00000,-3.29622
537,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8326,0.3750,0.0000,0.0000,0.2006,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11638,0.00000,0.00000,-3.29622
538,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8326,0.3750,0.0000,0.0000,0.2006,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11638,0.00000,0.00000,-3.29622
539,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.8326,0.3750,0.0000,0.0000,0.2006,-0.97826,-0.97826,-0.96042,0.00302,-0.84032,0.86231,0.11638,0.00000,0.00000,-3.29622
540,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8319,0.3750,0.0000,0.0000,0.2053,-0.97826,-0.97826,-0.84342,0.02368,-0.82016,0.84757,0.11905,0.00000,0.00000,-3.19993
541,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8319,0.3750,0.0000,0.0000,0.2053,-0.97826,-0.97826,-0.84342,0.02368,-0.82016,0.84757,0.11905,0.00000,0.00000,-3.19993
542,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8319,0.3750,0.0000,0.0000,0.2053,-0.97826,-0.97826,-0.84342,0.02368,-0.82016,0.84757,0.11905,0.00000,0.00000,-3.19993
543,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8319,0.3750,0.0000,0.0000,0.2053,-0.97826,-0.97826,-0.84342,0.02368,-0.82016,0.84757,0.11905,0.00000,0.00000,-3.19993
544,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8319,0.3750,0.0000,0.0000,0.2053,-0.97826,-0.97826,-0.84342,0.02368,-0.82016,0.84757,0.11905,0.00000,0.00000,-3.19993
545,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.8319,0.3750,0.0000,0.0000,0.2053,-0.97826,-0.97826,-0.84342,0.02368,-0.82016,0.84757,0.11905,0.00000,0.00000,-3.19993
546,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8313,0.3750,0.0000,0.0000,0.2101,-0.97826,-0.97826,-0.96278,0.00377,-0.84068,0.86258,0.11683,0.00000,0.00000,-3.27961
547,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.8313,0.3750,0.0000,0.0000,0.2101,-0.97826,-0.97826,-0.96278,0.00377,-0.84068,0.86258,0.11683,0.00000,0.00000,-3.27961
